Loan_ID,Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Default
4699,23,Male,59653,615,49216,7,No
4700,32,Male,59849,794,49158,20,Yes
4701,30,Male,37706,726,44585,7,No
4702,22,Female,56625,735,9459,10,No
4703,36,Female,39569,636,14314,7,No
4704,64,Male,91636,644,9757,20,Yes
4705,64,Male,50345,709,7201,10,No
4706,29,Male,44025,669,39259,5,Yes
4707,41,Female,59804,660,10367,7,No
4708,39,Male,70134,730,48957,5,Yes
4709,23,Male,54738,788,12697,10,Yes
4710,36,Male,34141,725,39701,7,No
4711,21,Male,32835,720,43200,10,No
4712,54,Female,52172,789,28733,5,No
4713,49,Female,43807,672,17643,7,No
4714,63,Male,95097,762,5271,15,No
4715,39,Male,87659,678,34335,10,Yes
4716,34,Male,84302,743,30152,7,Yes
4717,24,Male,46691,795,10678,7,No
4718,18,Female,83235,661,6626,10,No
4719,55,Female,48513,688,7554,10,No
4720,41,Female,44433,679,8048,5,No
4721,48,Female,34734,615,42694,15,No
4722,42,Female,36711,665,17426,10,Yes
4723,31,Female,94185,742,15440,20,No
4724,27,Male,49947,761,39040,15,Yes
4725,21,Female,91135,659,26249,5,No
4726,20,Female,78025,684,26023,5,No
4727,35,Male,79749,607,23182,10,No
4728,35,Male,43433,723,43244,20,No
4729,21,Male,96539,799,15011,20,Yes
4730,28,Female,82010,603,47718,7,No
4731,32,Male,69280,660,21657,15,Yes
4732,19,Male,42764,790,6422,10,Yes
4733,31,Male,47436,797,9397,15,Yes
4734,46,Male,58426,615,22033,10,No
4735,35,Male,31072,766,6420,15,No
4736,48,Male,50279,622,49132,15,No
4737,20,Female,68044,735,23336,10,No
4738,34,Male,93131,733,46060,20,No
4739,65,Male,80072,797,42164,20,No
4740,57,Male,66224,683,45922,20,No
4741,33,Female,42660,774,43558,15,No
4742,46,Male,36386,669,19393,20,Yes
4743,38,Female,75260,604,32285,5,No
4744,42,Female,68321,672,18005,20,No
4745,40,Male,80427,765,49086,10,Yes
4746,37,Female,78062,781,48752,15,No
4747,42,Male,41746,720,15821,5,Yes
4748,53,Male,70371,714,32754,15,No
4749,28,Male,55248,673,12336,5,No
4750,54,Male,85635,678,46338,5,No
4751,50,Male,64564,640,15500,10,Yes
4752,32,Female,63419,691,16847,5,Yes
4753,21,Male,68767,683,22125,5,Yes
4754,21,Female,83023,794,43441,10,No
4755,19,Female,38782,742,23033,5,No
4756,56,Female,95073,747,40424,15,No
4757,62,Female,51744,687,44158,5,Yes
4758,35,Female,54707,772,29902,10,No
4759,26,Female,57984,705,23130,20,Yes
4760,26,Female,39472,668,42513,20,Yes
4761,64,Female,58687,695,30776,15,Yes
4762,55,Female,92683,748,18811,15,Yes
4763,51,Female,36465,779,13774,5,No
4764,30,Female,57196,687,49359,7,Yes
4765,37,Female,44125,645,7348,15,Yes
4766,21,Male,86774,648,15122,15,No
4767,59,Female,63230,790,30582,5,No
4768,31,Female,57099,680,23672,20,No
4769,34,Female,45469,671,11105,10,Yes
4770,35,Female,84942,766,20185,5,No
4771,32,Female,39438,622,48805,20,Yes
4772,32,Female,80644,765,42876,15,Yes
4773,40,Female,38242,714,23977,20,No
4774,49,Female,59454,766,5276,5,Yes
4775,59,Female,45058,781,32378,20,Yes
4776,50,Male,31848,620,12220,7,Yes
4777,52,Female,34490,717,44430,20,No
4778,21,Female,80397,758,40078,15,Yes
4779,64,Female,92150,767,40313,20,No
4780,36,Female,40910,800,39288,5,Yes
4781,24,Female,89739,703,36421,15,No
4782,18,Female,95790,636,11021,7,Yes
4783,46,Female,79955,700,21680,5,Yes
4784,40,Male,78912,726,32142,20,Yes
4785,45,Male,31635,607,20096,20,Yes
4786,27,Male,97299,719,42517,15,No
4787,53,Female,62817,703,49677,15,Yes
4788,23,Female,81888,622,15176,5,No
4789,18,Male,66209,690,25595,10,No
4790,33,Male,48920,668,15974,7,No
4791,41,Female,50881,733,36334,7,No
4792,50,Male,98587,754,46542,7,No
4793,45,Male,82739,713,13009,20,Yes
4794,22,Female,73190,789,32341,20,No
4795,39,Female,51086,738,41492,15,Yes
4796,56,Male,87271,718,19693,7,No
4797,23,Female,31603,739,20142,5,No
4798,43,Male,95299,660,21235,15,Yes
4799,31,Female,58733,756,13025,20,No
4800,50,Female,68445,683,49074,7,No
4801,45,Female,60781,635,19546,5,Yes
4802,31,Male,95009,743,27121,5,No
4803,63,Male,91725,612,39788,15,No
4804,58,Female,83442,708,25366,5,No
4805,61,Female,86716,722,30278,10,No
4806,23,Female,46474,679,12826,10,Yes
4807,50,Male,41773,638,30695,15,Yes
4808,40,Male,66178,641,13708,15,Yes
4809,51,Female,32436,740,46631,7,Yes
4810,40,Female,95812,683,44375,7,Yes
4811,52,Male,49870,681,26546,20,No
4812,34,Male,69907,617,45579,20,No
4813,23,Female,88218,782,7452,7,Yes
4814,62,Male,53561,703,31681,10,Yes
4815,61,Female,77549,744,14851,20,Yes
4816,32,Female,85829,718,25974,7,Yes
4817,50,Male,44754,760,32231,15,No
4818,52,Male,73637,677,13567,20,No
4819,45,Male,54874,679,15367,10,No
4820,47,Male,54313,765,7433,10,Yes
4821,19,Male,79644,658,43424,15,Yes
4822,18,Female,71051,613,13609,7,Yes
4823,53,Male,56064,613,12482,7,Yes
4824,20,Male,80784,656,17967,20,Yes
4825,42,Male,95591,635,39982,10,No
4826,59,Male,73396,790,27997,20,Yes
4827,32,Male,39049,727,21292,5,No
4828,32,Male,74740,616,19436,15,Yes
4829,46,Male,63897,708,40440,20,Yes
4830,34,Female,99946,780,43557,10,No
4831,32,Male,73506,784,41280,5,No
4832,43,Female,77921,624,22868,10,No
4833,40,Female,40366,711,20989,10,No
4834,21,Female,84316,714,12016,10,No
4835,39,Male,37160,639,45791,15,Yes
4836,21,Female,78645,717,6996,5,No
4837,61,Female,59456,778,15829,5,No
4838,34,Male,91911,795,25424,15,No
4839,42,Female,34628,699,21267,10,No
4840,65,Female,74731,800,49636,15,No
4841,45,Male,50549,763,26443,15,No
4842,64,Female,56256,787,16558,20,Yes
4843,25,Male,61414,708,29719,20,No
4844,58,Male,61220,741,24106,7,No
4845,53,Male,54711,667,33737,20,No
4846,27,Female,30237,610,23598,10,Yes
4847,33,Male,81542,707,47983,7,No
4848,30,Female,64243,729,30662,5,Yes
4849,20,Male,67803,612,13197,20,No
4850,23,Male,46181,650,48117,5,No
4851,24,Male,72901,608,10001,15,No
4852,30,Female,48809,729,35892,10,Yes
4853,50,Female,48543,607,13494,5,Yes
4854,31,Male,70184,634,20427,20,Yes
4855,60,Female,58206,728,36037,10,Yes
4856,45,Male,68555,755,36099,5,Yes
4857,36,Female,49464,703,36988,5,Yes
4858,47,Male,65648,761,21293,7,Yes
4859,26,Male,73519,658,10845,7,Yes
4860,56,Female,69367,776,32737,20,Yes
4861,18,Female,33043,646,15427,10,No
4862,20,Female,56998,642,23401,10,Yes
4863,38,Female,50169,773,8868,15,No
4864,43,Male,89187,688,38947,5,Yes
4865,33,Male,44983,710,9019,10,No
4866,59,Male,44347,617,13192,7,No
4867,18,Male,71880,653,27364,5,Yes
4868,62,Female,34880,649,19789,5,No
4869,38,Female,30868,744,26203,10,No
4870,39,Male,53573,692,11043,5,No
4871,63,Male,85926,611,24217,15,No
4872,40,Male,56974,647,28898,10,Yes
4873,61,Female,49533,678,47179,15,No
4874,56,Male,35345,729,18632,10,No
4875,63,Female,59783,775,42896,15,No
4876,51,Female,32533,693,39346,20,No
4877,29,Male,89371,746,40261,7,Yes
4878,62,Female,95211,680,39584,5,No
4879,56,Male,63152,649,40258,5,No
4880,22,Male,99080,758,34544,10,Yes
4881,30,Male,72917,687,11665,15,No
4882,44,Female,41942,660,14954,20,No
4883,40,Female,65690,691,24480,7,Yes
4884,46,Female,34952,742,24815,10,Yes
4885,51,Male,76932,641,21357,20,Yes
4886,38,Female,35676,678,9716,7,No
4887,33,Female,87843,651,35838,5,No
4888,60,Female,60349,755,29759,5,No
4889,45,Female,62444,698,9860,15,Yes
4890,48,Female,59112,798,37280,7,Yes
4891,54,Female,35602,769,22634,5,No
4892,25,Male,41160,615,26361,7,Yes
4893,59,Male,81252,752,27940,20,No
4894,49,Male,33994,800,19034,20,Yes
4895,57,Female,45929,601,36160,20,Yes
4896,38,Male,82206,783,36881,15,Yes
4897,62,Male,68993,680,19655,20,No
4898,61,Female,76892,761,13721,20,No
4899,23,Male,83938,785,20274,10,Yes
4900,47,Male,53814,603,28333,20,Yes
4901,19,Female,41294,678,28002,20,No
4902,52,Female,62202,762,32984,5,Yes
4903,24,Female,70743,698,22072,10,Yes
4904,39,Male,45006,628,34492,15,Yes
4905,36,Female,60249,734,28294,20,No
4906,44,Female,74148,643,22166,15,No
4907,30,Male,62548,680,46590,15,Yes
4908,23,Male,53849,781,32217,5,No
4909,40,Female,84802,734,36464,5,Yes
4910,28,Female,67034,680,13681,5,No
4911,21,Male,89517,686,47322,10,No
4912,53,Female,73402,720,44123,10,No
4913,48,Female,30453,621,24407,15,Yes
4914,55,Female,97614,735,49337,7,No
4915,40,Male,83689,703,43941,7,Yes
4916,34,Female,38027,635,6385,10,No
4917,54,Female,51175,639,35865,7,Yes
4918,62,Female,67182,767,34281,10,Yes
4919,52,Female,33624,605,11339,20,Yes
4920,51,Male,78055,666,6966,15,No
4921,47,Male,49002,637,21881,5,No
4922,55,Male,64618,784,32144,10,No
4923,30,Male,60471,799,22246,15,Yes
4924,18,Male,78989,728,25393,20,No
4925,58,Male,37900,690,43087,10,Yes
4926,62,Male,84236,676,11311,10,No
4927,27,Female,42434,674,21926,10,No
4928,45,Male,62053,764,25665,5,Yes
4929,36,Male,49038,781,25519,5,Yes
4930,28,Male,55943,783,34998,15,No
4931,57,Female,31315,776,34870,7,Yes
4932,42,Male,74571,789,14582,10,No
4933,40,Male,78485,729,34596,20,Yes
4934,41,Female,68025,629,25067,7,Yes
4935,32,Male,81310,604,27759,7,No
4936,53,Male,88568,658,31037,10,No
4937,31,Male,38635,640,34446,5,Yes
4938,26,Female,83320,766,31984,7,Yes
4939,33,Male,65822,754,24966,15,No
4940,65,Male,66415,718,43464,15,Yes
4941,64,Male,43514,737,8797,7,No
4942,34,Female,52038,638,20978,7,Yes
4943,38,Male,82303,788,20746,7,Yes
4944,18,Female,71438,624,29032,5,Yes
4945,53,Female,54504,722,18602,15,Yes
4946,45,Male,86311,722,5269,10,No
4947,58,Female,66826,776,39725,5,No
4948,34,Male,59931,610,14585,5,No
4949,42,Male,48969,777,19331,15,Yes
4950,40,Female,40665,710,16986,5,Yes
4951,32,Female,73802,749,47061,15,Yes
4952,61,Female,97490,679,30608,15,Yes
4953,40,Male,97141,773,30027,20,Yes
4954,59,Male,49694,628,21894,5,Yes
4955,35,Male,39240,601,15935,15,Yes
4956,20,Male,66319,658,8763,5,No
4957,62,Female,80766,745,49061,7,Yes
4958,22,Male,83077,690,47733,10,Yes
4959,55,Male,70309,674,46017,10,No
4960,21,Male,43606,628,6630,5,Yes
4961,26,Female,67722,684,36232,7,Yes
4962,19,Female,76918,800,11159,10,No
4963,20,Female,94480,636,23327,15,Yes
4964,56,Female,80719,773,15122,5,No
4965,42,Male,75394,716,36887,10,Yes
4966,33,Female,87846,733,6802,10,Yes
4967,19,Male,38198,726,14800,7,No
4968,53,Female,91233,646,43608,20,No
4969,47,Female,61947,699,15867,7,No
4970,23,Male,53186,693,33222,10,No
4971,40,Male,88701,630,15872,5,No
4972,19,Female,83678,789,46287,15,No
4973,52,Female,87124,628,6288,10,Yes
4974,49,Female,41652,705,26671,15,Yes
4975,31,Female,89376,721,19221,7,Yes
4976,39,Male,73677,792,11379,20,No
4977,24,Female,96628,616,26874,10,Yes
4978,36,Female,67828,713,18913,20,Yes
4979,18,Male,44543,781,17046,20,Yes
4980,62,Male,87908,732,18791,7,No
4981,43,Male,77029,611,33196,5,Yes
4982,54,Male,51284,684,22390,15,No
4983,51,Male,63023,763,23637,15,No
4984,42,Female,58097,610,47449,10,No
4985,51,Male,86701,605,22956,20,Yes
4986,27,Male,47183,669,15099,7,No
4987,52,Male,45891,726,49342,20,No
4988,64,Male,76960,640,12813,20,Yes
4989,38,Male,30056,664,32228,7,Yes
4990,52,Female,53125,719,45275,7,Yes
4991,31,Male,88796,783,19649,15,No
4992,35,Male,43269,683,40386,20,Yes
4993,35,Male,51460,638,16050,7,No
4994,28,Male,84640,712,7917,5,No
4995,31,Female,88828,626,36586,20,Yes
4996,64,Male,96648,763,6557,15,No
4997,53,Male,89991,626,15847,10,No
4998,32,Female,77866,636,26996,10,No
4999,53,Male,46190,759,15176,20,No
5000,52,Male,66108,743,48538,5,No
